user_id,duration,id,loginTime,logoutTime
jZQWJoWTnvFmOt4UVaDd82Z4XgG2,420.0,2024-07-21,2024-07-21 09:49:09,2024-07-21 09:56:09
jZQWJoWTnvFmOt4UVaDd82Z4XgG2,1080.0,2024-07-22,2024-07-22 08:10:53,2024-07-22 08:28:53
jZQWJoWTnvFmOt4UVaDd82Z4XgG2,360.0,2024-07-23,2024-07-23 08:06:13,2024-07-23 08:12:13
jZQWJoWTnvFmOt4UVaDd82Z4XgG2,240.0,2024-07-24,2024-07-24 10:50:07,2024-07-24 10:54:07
jZQWJoWTnvFmOt4UVaDd82Z4XgG2,960.0,2024-07-25,2024-07-25 10:10:52,2024-07-25 10:26:52
jZQWJoWTnvFmOt4UVaDd82Z4XgG2,120.0,2024-07-26,2024-07-26 08:23:54,2024-07-26 08:25:54
RnV7F1HaEfaZZE85lPnSh0tt2xPO,840.0,2024-07-27,2024-07-27 10:32:15,2024-07-27 10:46:15
RnV7F1HaEfaZZE85lPnSh0tt2xPO,360.0,2024-07-28,2024-07-28 09:17:32,2024-07-28 09:23:32
RnV7F1HaEfaZZE85lPnSh0tt2xPO,960.0,2024-07-29,2024-07-29 10:30:05,2024-07-29 10:46:05
RnV7F1HaEfaZZE85lPnSh0tt2xPO,180.0,2024-07-30,2024-07-30 10:19:19,2024-07-30 10:22:19
RnV7F1HaEfaZZE85lPnSh0tt2xPO,60.0,2024-07-31,2024-07-31 08:01:56,2024-07-31 08:02:56
RnV7F1HaEfaZZE85lPnSh0tt2xPO,900.0,2024-08-01,2024-08-01 09:16:41,2024-08-01 09:31:41
RnV7F1HaEfaZZE85lPnSh0tt2xPO,420.0,2024-08-02,2024-08-02 10:30:05,2024-08-02 10:37:05
RnV7F1HaEfaZZE85lPnSh0tt2xPO,900.0,2024-08-03,2024-08-03 10:27:00,2024-08-03 10:42:00
RnV7F1HaEfaZZE85lPnSh0tt2xPO,0.0,2024-08-04,2024-08-04 09:07:03,2024-08-04 09:07:03
LpaJpmRxBufpIpyl4qxKdT6NnpzQ,720.0,2024-07-15,2024-07-15 08:46:33,2024-07-15 08:58:33
LpaJpmRxBufpIpyl4qxKdT6NnpzQ,360.0,2024-07-16,2024-07-16 09:33:14,2024-07-16 09:39:14
LpaJpmRxBufpIpyl4qxKdT6NnpzQ,420.0,2024-07-17,2024-07-17 10:39:18,2024-07-17 10:46:18
LpaJpmRxBufpIpyl4qxKdT6NnpzQ,0.0,2024-07-18,2024-07-18 10:34:49,2024-07-18 10:34:49
LpaJpmRxBufpIpyl4qxKdT6NnpzQ,60.0,2024-07-19,2024-07-19 10:12:09,2024-07-19 10:13:09
LpaJpmRxBufpIpyl4qxKdT6NnpzQ,60.0,2024-07-20,2024-07-20 09:44:38,2024-07-20 09:45:38
LpaJpmRxBufpIpyl4qxKdT6NnpzQ,240.0,2024-07-21,2024-07-21 09:15:16,2024-07-21 09:19:16
LpaJpmRxBufpIpyl4qxKdT6NnpzQ,60.0,2024-07-22,2024-07-22 10:47:24,2024-07-22 10:48:24
LpaJpmRxBufpIpyl4qxKdT6NnpzQ,1020.0,2024-07-23,2024-07-23 08:04:43,2024-07-23 08:21:43
LpaJpmRxBufpIpyl4qxKdT6NnpzQ,720.0,2024-07-24,2024-07-24 09:51:18,2024-07-24 10:03:18
LpaJpmRxBufpIpyl4qxKdT6NnpzQ,240.0,2024-07-25,2024-07-25 09:01:49,2024-07-25 09:05:49
LpaJpmRxBufpIpyl4qxKdT6NnpzQ,1140.0,2024-07-26,2024-07-26 10:25:35,2024-07-26 10:44:35
LpaJpmRxBufpIpyl4qxKdT6NnpzQ,240.0,2024-07-27,2024-07-27 09:43:56,2024-07-27 09:47:56
LpaJpmRxBufpIpyl4qxKdT6NnpzQ,180.0,2024-07-28,2024-07-28 09:52:07,2024-07-28 09:55:07
LpaJpmRxBufpIpyl4qxKdT6NnpzQ,600.0,2024-07-29,2024-07-29 08:49:21,2024-07-29 08:59:21
zFwJTOCkJhW2v4R8jdXPXdtjDK70,780.0,2024-07-21,2024-07-21 09:58:09,2024-07-21 10:11:09
zFwJTOCkJhW2v4R8jdXPXdtjDK70,300.0,2024-07-22,2024-07-22 10:28:56,2024-07-22 10:33:56
zFwJTOCkJhW2v4R8jdXPXdtjDK70,840.0,2024-07-23,2024-07-23 10:40:45,2024-07-23 10:54:45
zFwJTOCkJhW2v4R8jdXPXdtjDK70,1140.0,2024-07-24,2024-07-24 09:34:36,2024-07-24 09:53:36
zFwJTOCkJhW2v4R8jdXPXdtjDK70,480.0,2024-07-25,2024-07-25 09:19:01,2024-07-25 09:27:01
zFwJTOCkJhW2v4R8jdXPXdtjDK70,240.0,2024-07-26,2024-07-26 08:45:00,2024-07-26 08:49:00
zFwJTOCkJhW2v4R8jdXPXdtjDK70,780.0,2024-07-27,2024-07-27 09:24:52,2024-07-27 09:37:52
zFwJTOCkJhW2v4R8jdXPXdtjDK70,300.0,2024-07-28,2024-07-28 10:39:39,2024-07-28 10:44:39
zFwJTOCkJhW2v4R8jdXPXdtjDK70,600.0,2024-07-29,2024-07-29 10:36:24,2024-07-29 10:46:24
zFwJTOCkJhW2v4R8jdXPXdtjDK70,420.0,2024-07-30,2024-07-30 08:40:12,2024-07-30 08:47:12
zFwJTOCkJhW2v4R8jdXPXdtjDK70,420.0,2024-07-31,2024-07-31 10:38:33,2024-07-31 10:45:33
zFwJTOCkJhW2v4R8jdXPXdtjDK70,600.0,2024-08-01,2024-08-01 09:31:05,2024-08-01 09:41:05
zFwJTOCkJhW2v4R8jdXPXdtjDK70,900.0,2024-08-02,2024-08-02 08:21:35,2024-08-02 08:36:35
zFwJTOCkJhW2v4R8jdXPXdtjDK70,360.0,2024-08-03,2024-08-03 09:20:31,2024-08-03 09:26:31
zFwJTOCkJhW2v4R8jdXPXdtjDK70,480.0,2024-08-04,2024-08-04 10:40:41,2024-08-04 10:48:41
7xhqS0iekCY3i37lgFyHlVQBCmHd,1140.0,2024-07-18,2024-07-18 10:49:27,2024-07-18 11:08:27
7xhqS0iekCY3i37lgFyHlVQBCmHd,240.0,2024-07-19,2024-07-19 08:10:25,2024-07-19 08:14:25
7xhqS0iekCY3i37lgFyHlVQBCmHd,960.0,2024-07-20,2024-07-20 08:48:19,2024-07-20 09:04:19
7xhqS0iekCY3i37lgFyHlVQBCmHd,600.0,2024-07-21,2024-07-21 10:58:55,2024-07-21 11:08:55
7xhqS0iekCY3i37lgFyHlVQBCmHd,0.0,2024-07-22,2024-07-22 10:37:06,2024-07-22 10:37:06
7xhqS0iekCY3i37lgFyHlVQBCmHd,900.0,2024-07-23,2024-07-23 10:33:38,2024-07-23 10:48:38
7xhqS0iekCY3i37lgFyHlVQBCmHd,300.0,2024-07-24,2024-07-24 10:32:45,2024-07-24 10:37:45
7xhqS0iekCY3i37lgFyHlVQBCmHd,120.0,2024-07-25,2024-07-25 10:01:46,2024-07-25 10:03:46
7xhqS0iekCY3i37lgFyHlVQBCmHd,60.0,2024-07-26,2024-07-26 10:39:44,2024-07-26 10:40:44
7xhqS0iekCY3i37lgFyHlVQBCmHd,720.0,2024-07-27,2024-07-27 08:40:09,2024-07-27 08:52:09
7xhqS0iekCY3i37lgFyHlVQBCmHd,1020.0,2024-07-28,2024-07-28 08:20:08,2024-07-28 08:37:08
7xhqS0iekCY3i37lgFyHlVQBCmHd,600.0,2024-07-29,2024-07-29 08:02:14,2024-07-29 08:12:14
7xhqS0iekCY3i37lgFyHlVQBCmHd,780.0,2024-07-30,2024-07-30 08:16:20,2024-07-30 08:29:20
7xhqS0iekCY3i37lgFyHlVQBCmHd,420.0,2024-07-31,2024-07-31 08:03:15,2024-07-31 08:10:15
7xhqS0iekCY3i37lgFyHlVQBCmHd,1140.0,2024-08-01,2024-08-01 10:50:40,2024-08-01 11:09:40
LnTD7KnkOEvKKil8XhuzUvjynEnm,900.0,2024-08-01,2024-08-01 10:36:40,2024-08-01 10:51:40
LnTD7KnkOEvKKil8XhuzUvjynEnm,1020.0,2024-08-02,2024-08-02 08:07:25,2024-08-02 08:24:25
LnTD7KnkOEvKKil8XhuzUvjynEnm,480.0,2024-08-03,2024-08-03 10:37:06,2024-08-03 10:45:06
LnTD7KnkOEvKKil8XhuzUvjynEnm,780.0,2024-08-04,2024-08-04 08:06:38,2024-08-04 08:19:38
zsOpQuQZv70ZthPm0Q9xkOonEvGf,1020.0,2024-07-12,2024-07-12 10:41:09,2024-07-12 10:58:09
zsOpQuQZv70ZthPm0Q9xkOonEvGf,180.0,2024-07-13,2024-07-13 10:04:08,2024-07-13 10:07:08
zsOpQuQZv70ZthPm0Q9xkOonEvGf,960.0,2024-07-14,2024-07-14 10:28:21,2024-07-14 10:44:21
zsOpQuQZv70ZthPm0Q9xkOonEvGf,840.0,2024-07-15,2024-07-15 08:46:30,2024-07-15 09:00:30
zsOpQuQZv70ZthPm0Q9xkOonEvGf,180.0,2024-07-16,2024-07-16 10:47:44,2024-07-16 10:50:44
zsOpQuQZv70ZthPm0Q9xkOonEvGf,240.0,2024-07-17,2024-07-17 08:10:22,2024-07-17 08:14:22
zsOpQuQZv70ZthPm0Q9xkOonEvGf,240.0,2024-07-18,2024-07-18 08:30:11,2024-07-18 08:34:11
zsOpQuQZv70ZthPm0Q9xkOonEvGf,180.0,2024-07-19,2024-07-19 09:49:10,2024-07-19 09:52:10
zsOpQuQZv70ZthPm0Q9xkOonEvGf,900.0,2024-07-20,2024-07-20 08:57:51,2024-07-20 09:12:51
zsOpQuQZv70ZthPm0Q9xkOonEvGf,840.0,2024-07-21,2024-07-21 10:11:06,2024-07-21 10:25:06
zsOpQuQZv70ZthPm0Q9xkOonEvGf,900.0,2024-07-22,2024-07-22 09:08:33,2024-07-22 09:23:33
zsOpQuQZv70ZthPm0Q9xkOonEvGf,1080.0,2024-07-23,2024-07-23 08:16:40,2024-07-23 08:34:40
zsOpQuQZv70ZthPm0Q9xkOonEvGf,0.0,2024-07-24,2024-07-24 08:15:31,2024-07-24 08:15:31
zsOpQuQZv70ZthPm0Q9xkOonEvGf,840.0,2024-07-25,2024-07-25 10:05:13,2024-07-25 10:19:13
zsOpQuQZv70ZthPm0Q9xkOonEvGf,360.0,2024-07-26,2024-07-26 10:27:11,2024-07-26 10:33:11
c68RbY09dFYGyIGIwkzl4oFnuryL,0.0,2024-07-15,2024-07-15 10:02:38,2024-07-15 10:02:38
c68RbY09dFYGyIGIwkzl4oFnuryL,360.0,2024-07-16,2024-07-16 08:50:50,2024-07-16 08:56:50
c68RbY09dFYGyIGIwkzl4oFnuryL,300.0,2024-07-17,2024-07-17 10:27:05,2024-07-17 10:32:05
c68RbY09dFYGyIGIwkzl4oFnuryL,1140.0,2024-07-18,2024-07-18 08:43:32,2024-07-18 09:02:32
c68RbY09dFYGyIGIwkzl4oFnuryL,660.0,2024-07-19,2024-07-19 09:34:12,2024-07-19 09:45:12
c68RbY09dFYGyIGIwkzl4oFnuryL,180.0,2024-07-20,2024-07-20 08:34:13,2024-07-20 08:37:13
c68RbY09dFYGyIGIwkzl4oFnuryL,660.0,2024-07-21,2024-07-21 08:44:55,2024-07-21 08:55:55
c68RbY09dFYGyIGIwkzl4oFnuryL,0.0,2024-07-22,2024-07-22 10:32:45,2024-07-22 10:32:45
c68RbY09dFYGyIGIwkzl4oFnuryL,420.0,2024-07-23,2024-07-23 09:58:18,2024-07-23 10:05:18
c68RbY09dFYGyIGIwkzl4oFnuryL,660.0,2024-07-24,2024-07-24 09:54:41,2024-07-24 10:05:41
c68RbY09dFYGyIGIwkzl4oFnuryL,180.0,2024-07-25,2024-07-25 09:42:13,2024-07-25 09:45:13
c68RbY09dFYGyIGIwkzl4oFnuryL,1140.0,2024-07-26,2024-07-26 10:03:02,2024-07-26 10:22:02
c68RbY09dFYGyIGIwkzl4oFnuryL,240.0,2024-07-27,2024-07-27 10:06:47,2024-07-27 10:10:47
c68RbY09dFYGyIGIwkzl4oFnuryL,1020.0,2024-07-28,2024-07-28 09:12:44,2024-07-28 09:29:44
c68RbY09dFYGyIGIwkzl4oFnuryL,420.0,2024-07-29,2024-07-29 08:03:34,2024-07-29 08:10:34
gNyfPLzUxUzUlhWzYoOffE7oTh9y,360.0,2024-07-14,2024-07-14 08:09:28,2024-07-14 08:15:28
gNyfPLzUxUzUlhWzYoOffE7oTh9y,420.0,2024-07-15,2024-07-15 09:20:11,2024-07-15 09:27:11
gNyfPLzUxUzUlhWzYoOffE7oTh9y,600.0,2024-07-16,2024-07-16 08:03:17,2024-07-16 08:13:17
gNyfPLzUxUzUlhWzYoOffE7oTh9y,240.0,2024-07-17,2024-07-17 10:27:30,2024-07-17 10:31:30
gNyfPLzUxUzUlhWzYoOffE7oTh9y,360.0,2024-07-18,2024-07-18 08:54:19,2024-07-18 09:00:19
gNyfPLzUxUzUlhWzYoOffE7oTh9y,480.0,2024-07-19,2024-07-19 09:57:12,2024-07-19 10:05:12
gNyfPLzUxUzUlhWzYoOffE7oTh9y,0.0,2024-07-20,2024-07-20 10:35:56,2024-07-20 10:35:56
gNyfPLzUxUzUlhWzYoOffE7oTh9y,900.0,2024-07-21,2024-07-21 09:15:13,2024-07-21 09:30:13
gNyfPLzUxUzUlhWzYoOffE7oTh9y,840.0,2024-07-22,2024-07-22 08:12:10,2024-07-22 08:26:10
gNyfPLzUxUzUlhWzYoOffE7oTh9y,300.0,2024-07-23,2024-07-23 09:18:11,2024-07-23 09:23:11
gNyfPLzUxUzUlhWzYoOffE7oTh9y,0.0,2024-07-24,2024-07-24 09:31:04,2024-07-24 09:31:04
gNyfPLzUxUzUlhWzYoOffE7oTh9y,420.0,2024-07-25,2024-07-25 10:08:55,2024-07-25 10:15:55
gNyfPLzUxUzUlhWzYoOffE7oTh9y,420.0,2024-07-26,2024-07-26 09:58:22,2024-07-26 10:05:22
gNyfPLzUxUzUlhWzYoOffE7oTh9y,1080.0,2024-07-27,2024-07-27 08:36:04,2024-07-27 08:54:04
gNyfPLzUxUzUlhWzYoOffE7oTh9y,960.0,2024-07-28,2024-07-28 09:31:46,2024-07-28 09:47:46
B3DFWMPcFXtY3GxozY7frzelzKse,1140.0,2024-07-21,2024-07-21 09:23:20,2024-07-21 09:42:20
B3DFWMPcFXtY3GxozY7frzelzKse,540.0,2024-07-22,2024-07-22 10:29:15,2024-07-22 10:38:15
B3DFWMPcFXtY3GxozY7frzelzKse,1080.0,2024-07-23,2024-07-23 09:23:29,2024-07-23 09:41:29
B3DFWMPcFXtY3GxozY7frzelzKse,720.0,2024-07-24,2024-07-24 09:07:49,2024-07-24 09:19:49
B3DFWMPcFXtY3GxozY7frzelzKse,540.0,2024-07-25,2024-07-25 10:22:40,2024-07-25 10:31:40
B3DFWMPcFXtY3GxozY7frzelzKse,60.0,2024-07-26,2024-07-26 09:05:32,2024-07-26 09:06:32
B3DFWMPcFXtY3GxozY7frzelzKse,1080.0,2024-07-27,2024-07-27 10:54:53,2024-07-27 11:12:53
B3DFWMPcFXtY3GxozY7frzelzKse,960.0,2024-07-28,2024-07-28 08:37:23,2024-07-28 08:53:23
B3DFWMPcFXtY3GxozY7frzelzKse,1140.0,2024-07-29,2024-07-29 09:46:06,2024-07-29 10:05:06
B3DFWMPcFXtY3GxozY7frzelzKse,480.0,2024-07-30,2024-07-30 10:54:08,2024-07-30 11:02:08
B3DFWMPcFXtY3GxozY7frzelzKse,900.0,2024-07-31,2024-07-31 10:35:30,2024-07-31 10:50:30
B3DFWMPcFXtY3GxozY7frzelzKse,720.0,2024-08-01,2024-08-01 09:20:33,2024-08-01 09:32:33
B3DFWMPcFXtY3GxozY7frzelzKse,180.0,2024-08-02,2024-08-02 08:25:01,2024-08-02 08:28:01
B3DFWMPcFXtY3GxozY7frzelzKse,720.0,2024-08-03,2024-08-03 08:52:31,2024-08-03 09:04:31
B3DFWMPcFXtY3GxozY7frzelzKse,900.0,2024-08-04,2024-08-04 08:17:02,2024-08-04 08:32:02
8aPZnsIyp2ymcoFXGs0mPD1pqMvj,0.0,2024-07-12,2024-07-12 09:48:46,2024-07-12 09:48:46
8aPZnsIyp2ymcoFXGs0mPD1pqMvj,900.0,2024-07-13,2024-07-13 09:22:36,2024-07-13 09:37:36
8aPZnsIyp2ymcoFXGs0mPD1pqMvj,480.0,2024-07-14,2024-07-14 09:13:31,2024-07-14 09:21:31
8aPZnsIyp2ymcoFXGs0mPD1pqMvj,720.0,2024-07-15,2024-07-15 08:36:39,2024-07-15 08:48:39
8aPZnsIyp2ymcoFXGs0mPD1pqMvj,120.0,2024-07-16,2024-07-16 09:42:02,2024-07-16 09:44:02
8aPZnsIyp2ymcoFXGs0mPD1pqMvj,720.0,2024-07-17,2024-07-17 08:58:30,2024-07-17 09:10:30
8aPZnsIyp2ymcoFXGs0mPD1pqMvj,660.0,2024-07-18,2024-07-18 10:05:52,2024-07-18 10:16:52
8aPZnsIyp2ymcoFXGs0mPD1pqMvj,720.0,2024-07-19,2024-07-19 08:29:29,2024-07-19 08:41:29
8aPZnsIyp2ymcoFXGs0mPD1pqMvj,660.0,2024-07-20,2024-07-20 10:04:26,2024-07-20 10:15:26
8aPZnsIyp2ymcoFXGs0mPD1pqMvj,0.0,2024-07-21,2024-07-21 09:43:16,2024-07-21 09:43:16
8aPZnsIyp2ymcoFXGs0mPD1pqMvj,120.0,2024-07-22,2024-07-22 09:22:48,2024-07-22 09:24:48
8aPZnsIyp2ymcoFXGs0mPD1pqMvj,600.0,2024-07-23,2024-07-23 08:20:13,2024-07-23 08:30:13
8aPZnsIyp2ymcoFXGs0mPD1pqMvj,1020.0,2024-07-24,2024-07-24 09:36:43,2024-07-24 09:53:43
8aPZnsIyp2ymcoFXGs0mPD1pqMvj,600.0,2024-07-25,2024-07-25 10:06:55,2024-07-25 10:16:55
8aPZnsIyp2ymcoFXGs0mPD1pqMvj,480.0,2024-07-26,2024-07-26 08:32:53,2024-07-26 08:40:53
p2TqOZLfGLszHqWwzG7uJVsuFfeB,1080.0,2024-07-21,2024-07-21 10:40:52,2024-07-21 10:58:52
p2TqOZLfGLszHqWwzG7uJVsuFfeB,1140.0,2024-07-22,2024-07-22 08:01:22,2024-07-22 08:20:22
p2TqOZLfGLszHqWwzG7uJVsuFfeB,780.0,2024-07-23,2024-07-23 10:43:20,2024-07-23 10:56:20
p2TqOZLfGLszHqWwzG7uJVsuFfeB,1140.0,2024-07-24,2024-07-24 08:14:09,2024-07-24 08:33:09
p2TqOZLfGLszHqWwzG7uJVsuFfeB,660.0,2024-07-25,2024-07-25 08:43:35,2024-07-25 08:54:35
p2TqOZLfGLszHqWwzG7uJVsuFfeB,420.0,2024-07-26,2024-07-26 09:41:25,2024-07-26 09:48:25
p2TqOZLfGLszHqWwzG7uJVsuFfeB,960.0,2024-07-27,2024-07-27 10:38:02,2024-07-27 10:54:02
p2TqOZLfGLszHqWwzG7uJVsuFfeB,240.0,2024-07-28,2024-07-28 09:05:25,2024-07-28 09:09:25
p2TqOZLfGLszHqWwzG7uJVsuFfeB,60.0,2024-07-29,2024-07-29 10:11:58,2024-07-29 10:12:58
p2TqOZLfGLszHqWwzG7uJVsuFfeB,60.0,2024-07-30,2024-07-30 09:21:26,2024-07-30 09:22:26
p2TqOZLfGLszHqWwzG7uJVsuFfeB,1020.0,2024-07-31,2024-07-31 09:08:43,2024-07-31 09:25:43
p2TqOZLfGLszHqWwzG7uJVsuFfeB,1140.0,2024-08-01,2024-08-01 08:57:32,2024-08-01 09:16:32
p2TqOZLfGLszHqWwzG7uJVsuFfeB,240.0,2024-08-02,2024-08-02 10:28:48,2024-08-02 10:32:48
p2TqOZLfGLszHqWwzG7uJVsuFfeB,0.0,2024-08-03,2024-08-03 09:41:03,2024-08-03 09:41:03
p2TqOZLfGLszHqWwzG7uJVsuFfeB,120.0,2024-08-04,2024-08-04 09:06:35,2024-08-04 09:08:35
f7AVSXhUYpVVTk7HyWqwckgR1avf,360.0,2024-07-25,2024-07-25 09:58:25,2024-07-25 10:04:25
f7AVSXhUYpVVTk7HyWqwckgR1avf,960.0,2024-07-26,2024-07-26 09:17:13,2024-07-26 09:33:13
f7AVSXhUYpVVTk7HyWqwckgR1avf,660.0,2024-07-27,2024-07-27 08:17:12,2024-07-27 08:28:12
f7AVSXhUYpVVTk7HyWqwckgR1avf,660.0,2024-07-28,2024-07-28 10:33:41,2024-07-28 10:44:41
f7AVSXhUYpVVTk7HyWqwckgR1avf,420.0,2024-07-29,2024-07-29 08:53:39,2024-07-29 09:00:39
f7AVSXhUYpVVTk7HyWqwckgR1avf,60.0,2024-07-30,2024-07-30 09:55:40,2024-07-30 09:56:40
f7AVSXhUYpVVTk7HyWqwckgR1avf,1080.0,2024-07-31,2024-07-31 10:15:06,2024-07-31 10:33:06
f7AVSXhUYpVVTk7HyWqwckgR1avf,780.0,2024-08-01,2024-08-01 10:23:22,2024-08-01 10:36:22
f7AVSXhUYpVVTk7HyWqwckgR1avf,300.0,2024-08-02,2024-08-02 09:51:13,2024-08-02 09:56:13
f7AVSXhUYpVVTk7HyWqwckgR1avf,360.0,2024-08-03,2024-08-03 09:45:33,2024-08-03 09:51:33
f7AVSXhUYpVVTk7HyWqwckgR1avf,0.0,2024-08-04,2024-08-04 10:54:46,2024-08-04 10:54:46
v9MGV4sazmd9UFrXWVCvwfobQszm,120.0,2024-07-22,2024-07-22 09:36:12,2024-07-22 09:38:12
v9MGV4sazmd9UFrXWVCvwfobQszm,840.0,2024-07-23,2024-07-23 10:39:19,2024-07-23 10:53:19
v9MGV4sazmd9UFrXWVCvwfobQszm,1020.0,2024-07-24,2024-07-24 10:51:08,2024-07-24 11:08:08
v9MGV4sazmd9UFrXWVCvwfobQszm,540.0,2024-07-25,2024-07-25 09:56:37,2024-07-25 10:05:37
v9MGV4sazmd9UFrXWVCvwfobQszm,780.0,2024-07-26,2024-07-26 08:09:57,2024-07-26 08:22:57
v9MGV4sazmd9UFrXWVCvwfobQszm,1020.0,2024-07-27,2024-07-27 08:16:44,2024-07-27 08:33:44
v9MGV4sazmd9UFrXWVCvwfobQszm,780.0,2024-07-28,2024-07-28 09:28:23,2024-07-28 09:41:23
v9MGV4sazmd9UFrXWVCvwfobQszm,960.0,2024-07-29,2024-07-29 08:28:40,2024-07-29 08:44:40
v9MGV4sazmd9UFrXWVCvwfobQszm,300.0,2024-07-30,2024-07-30 08:19:07,2024-07-30 08:24:07
v9MGV4sazmd9UFrXWVCvwfobQszm,540.0,2024-07-31,2024-07-31 09:43:18,2024-07-31 09:52:18
v9MGV4sazmd9UFrXWVCvwfobQszm,1020.0,2024-08-01,2024-08-01 09:51:48,2024-08-01 10:08:48
v9MGV4sazmd9UFrXWVCvwfobQszm,660.0,2024-08-02,2024-08-02 10:37:11,2024-08-02 10:48:11
v9MGV4sazmd9UFrXWVCvwfobQszm,720.0,2024-08-03,2024-08-03 09:26:53,2024-08-03 09:38:53
v9MGV4sazmd9UFrXWVCvwfobQszm,0.0,2024-08-04,2024-08-04 10:04:23,2024-08-04 10:04:23
6wZaHsKDrUTfLj7nBzCAMZlBcNQ0,180.0,2024-07-16,2024-07-16 09:14:39,2024-07-16 09:17:39
6wZaHsKDrUTfLj7nBzCAMZlBcNQ0,660.0,2024-07-17,2024-07-17 08:58:56,2024-07-17 09:09:56
6wZaHsKDrUTfLj7nBzCAMZlBcNQ0,660.0,2024-07-18,2024-07-18 08:37:42,2024-07-18 08:48:42
6wZaHsKDrUTfLj7nBzCAMZlBcNQ0,540.0,2024-07-19,2024-07-19 10:15:52,2024-07-19 10:24:52
6wZaHsKDrUTfLj7nBzCAMZlBcNQ0,60.0,2024-07-20,2024-07-20 09:56:05,2024-07-20 09:57:05
6wZaHsKDrUTfLj7nBzCAMZlBcNQ0,120.0,2024-07-21,2024-07-21 10:18:19,2024-07-21 10:20:19
6wZaHsKDrUTfLj7nBzCAMZlBcNQ0,840.0,2024-07-22,2024-07-22 08:08:53,2024-07-22 08:22:53
6wZaHsKDrUTfLj7nBzCAMZlBcNQ0,360.0,2024-07-23,2024-07-23 08:51:36,2024-07-23 08:57:36
6wZaHsKDrUTfLj7nBzCAMZlBcNQ0,1020.0,2024-07-24,2024-07-24 09:50:37,2024-07-24 10:07:37
6wZaHsKDrUTfLj7nBzCAMZlBcNQ0,780.0,2024-07-25,2024-07-25 09:34:29,2024-07-25 09:47:29
6wZaHsKDrUTfLj7nBzCAMZlBcNQ0,780.0,2024-07-26,2024-07-26 09:22:30,2024-07-26 09:35:30
6wZaHsKDrUTfLj7nBzCAMZlBcNQ0,120.0,2024-07-27,2024-07-27 08:25:57,2024-07-27 08:27:57
6wZaHsKDrUTfLj7nBzCAMZlBcNQ0,60.0,2024-07-28,2024-07-28 08:33:20,2024-07-28 08:34:20
6wZaHsKDrUTfLj7nBzCAMZlBcNQ0,960.0,2024-07-29,2024-07-29 09:08:01,2024-07-29 09:24:01
6wZaHsKDrUTfLj7nBzCAMZlBcNQ0,180.0,2024-07-30,2024-07-30 09:56:09,2024-07-30 09:59:09
FPDBrXKnwE45YYJhXEbvASUDcmJX,0.0,2024-07-21,2024-07-21 08:28:46,2024-07-21 08:28:46
FPDBrXKnwE45YYJhXEbvASUDcmJX,660.0,2024-07-22,2024-07-22 08:30:26,2024-07-22 08:41:26
FPDBrXKnwE45YYJhXEbvASUDcmJX,240.0,2024-07-23,2024-07-23 09:30:09,2024-07-23 09:34:09
FPDBrXKnwE45YYJhXEbvASUDcmJX,300.0,2024-07-24,2024-07-24 08:28:56,2024-07-24 08:33:56
FPDBrXKnwE45YYJhXEbvASUDcmJX,840.0,2024-07-25,2024-07-25 10:14:20,2024-07-25 10:28:20
FPDBrXKnwE45YYJhXEbvASUDcmJX,0.0,2024-07-26,2024-07-26 10:13:02,2024-07-26 10:13:02
FPDBrXKnwE45YYJhXEbvASUDcmJX,720.0,2024-07-27,2024-07-27 08:13:06,2024-07-27 08:25:06
FPDBrXKnwE45YYJhXEbvASUDcmJX,0.0,2024-07-28,2024-07-28 08:26:46,2024-07-28 08:26:46
FPDBrXKnwE45YYJhXEbvASUDcmJX,840.0,2024-07-29,2024-07-29 10:33:07,2024-07-29 10:47:07
FPDBrXKnwE45YYJhXEbvASUDcmJX,300.0,2024-07-30,2024-07-30 09:32:33,2024-07-30 09:37:33
FPDBrXKnwE45YYJhXEbvASUDcmJX,480.0,2024-07-31,2024-07-31 08:53:33,2024-07-31 09:01:33
FPDBrXKnwE45YYJhXEbvASUDcmJX,180.0,2024-08-01,2024-08-01 09:36:17,2024-08-01 09:39:17
FPDBrXKnwE45YYJhXEbvASUDcmJX,360.0,2024-08-02,2024-08-02 09:31:49,2024-08-02 09:37:49
FPDBrXKnwE45YYJhXEbvASUDcmJX,1080.0,2024-08-03,2024-08-03 10:10:12,2024-08-03 10:28:12
FPDBrXKnwE45YYJhXEbvASUDcmJX,1080.0,2024-08-04,2024-08-04 09:51:07,2024-08-04 10:09:07
AfazfAk6YDYZy921N54nQEZVETWF,180.0,2024-08-04,2024-08-04 10:30:47,2024-08-04 10:33:47
2YwkXMvbApUaHBUTBv7Lnv83e1uh,540.0,2024-07-22,2024-07-22 08:53:10,2024-07-22 09:02:10
2YwkXMvbApUaHBUTBv7Lnv83e1uh,420.0,2024-07-23,2024-07-23 09:22:33,2024-07-23 09:29:33
2YwkXMvbApUaHBUTBv7Lnv83e1uh,840.0,2024-07-24,2024-07-24 09:46:34,2024-07-24 10:00:34
2YwkXMvbApUaHBUTBv7Lnv83e1uh,960.0,2024-07-25,2024-07-25 08:10:32,2024-07-25 08:26:32
2YwkXMvbApUaHBUTBv7Lnv83e1uh,840.0,2024-07-26,2024-07-26 10:32:29,2024-07-26 10:46:29
